name,refcount
libdist-zilla-plugin-test-podspelling-perl,2
libtest-spelling-perl,4
libdist-zilla-plugin-test-reportprereqs-perl,1
libdist-zilla-plugin-twitter-perl,1
libnet-twitter-perl,2
libnet-oauth-perl,11
libwww-shorten-perl,4
libwww-shorten-simple-perl,2
libdist-zilla-plugins-cjm-perl,1
libdist-zilla-role-pluginbundle-pluginremover-perl,1
libdist-zilla-util-test-kentnl-perl,1
librecommended-perl,2
libdistlib-java,6
libdistlib-java-doc,1
libdivide-dev,1
libdkim-dev,1
libdkim1d,3
libdkim1d-dbg,1
gir1.2-dmap-3.0,1
libdmapsharing-3.0-dev,1
libdmtx-dev,3
libdmx-dev,2
libdmx1,3
libdnf-dev,1
libsolv-dev,3
libsolvext-dev,4
libdnf-doc,1
libdnf1,1
python3-hawkey-doc,1
libdns-zoneparse-perl,1
libdockapp-dev,1
xfonts-libdockapp,1
libdogleg-dev,1
libdogleg2,6
libdogleg-doc,2
libdontdie0,1
libdoxygen-filter-perl,1
libdpkg-parse-perl,1
libdr-sundown-perl,1
libdrilbo-dev,2
libfizmo-dev,5
libdrm-tests,1
libdrpm-dev,1
drumstick-data,6
drumstick-tools,1
libdrumstick-plugins,2
libdrumstick-widgets2,5
libdrumstick-rt2,7
libdrumstick-file2,3
libdrumstick-dev,1
libdrumstick-rt-backends,3
libsonivox3,5
libdshconfig1-dev,1
libdsk-utils,1
libdsk4-dev,1
libdssialsacompat-dev,1
libdssialsacompat0,2
libdublincore-record-perl,2
libaldmb1-dev,1
libdumbtts-dev,1
libdumbtts0,2
libdv4-dev,1
libdvbcsa-dev,1
libdvbcsa1,3
dvbpsi-utils,1
libdvbpsi-dev,1
libdvdnav-dev,2
libdvdread-dev,3
libdvdnav-doc,1
libe-book-dev,1
libebml-dev,2
libebook-tools-perl,1
libencode-detect-perl,5
liblingua-en-nameparse-perl,2
libpalm-perl,2
libpalm-pdb-perl,3
txt2html,2
libgetopt-argvfile-perl,8
libebur128-dev,1
libecap3-dev,1
libeconf-dev,1
libeconf0,3
libeconf-utils,1
libecpint-dev,1
libeditreadline-dev,1
edlib-aligner,1
libedlib1,6
libedlib-dev,1
python3-edlib,2
libee-dev,1
libee0,2
libejml-java,1
libelfin-dev,1
libelixirfm-perl,1
libencode-arabic-perl,2
libemail-address-list-perl,11
libemail-filter-perl,1
libemail-localdelivery-perl,2
libemail-foldertype-perl,4
libfile-path-expand-perl,7
libemail-folder-perl,1
libemail-mime-attachment-stripper-perl,1
libemail-mime-createhtml-perl,1
libfile-policy-perl,2
libemail-mime-kit-perl,1
libemail-outlook-message-perl,1
libemail-received-perl,1
libemail-reply-perl,1
libemail-thread-perl,1
libmail-thread-perl,2
libemail-valid-loose-perl,2
libembperl-perl,1
libemf-dev,1
libemf-doc,1
printemf,1
emf2svg,1
libemf2svg1,3
libuemf0,5
libemf2svg-dev,1
libencode-base58-perl,1
libencode-imaputf7-perl,3
libencode-zapcp1252-perl,1
libencoding-fixlatin-perl,1
libencoding-fixlatin-xs-perl,1
libend-perl,1
gostsum,1
libengine-gost-openssl,2
libengine-gost-openssl1.1,1
libenv-ps1-perl,1
eot2ttf,1
libeot-dev,1
libepc-doc,1
libepc-ui-1.0-3,2
libepc-ui-dev,1
libept-dev,1
libept1.6.0,4
libxapian-dev,4
libepubgen-dev,1
libequihash-dev,1
libequihash0,2
libequinox-osgi-java,4
liberasurecode-dev,1
liberasurecode1,15
libliberator-clojure,5
libervia-backend,10
python3-aiosqlite,13
python3-potr,11
python3-treq,12
python3-wokkel,11
libervia-cli,4
libervia-tui,2
python3-urwid-satext,3
sat-xmpp-core,1
sat-xmpp-jp,1
sat-xmpp-primitivus,1
libervia-pubsub,2
prosody,7
lua5.4-bitop,7
lua5.4-expat,7
lua5.4-filesystem,7
lua5.4-sec,7
lua5.4-socket,7
sat-pubsub,1
libervia-templates,2
sat-templates,1
libesedb-dev,1
libesedb1,4
libesedb-utils,1
python3-libesedb,1
libesmtp-dev,1
libestr-dev,2
libetonyek-dev,1
liblangtag-dev,2
liblangtag-gobject0,3
gir1.2-langtag-0.6,3
libetonyek-tools,1
libetpan-dev,1
liblockfile-dev,2
libetpan-doc,1
libev-dev,4
libev-libevent-dev,1
libeval-context-perl,1
libeval-linenumbers-perl,1
libevdev-doc,1
libevdev-tools,1
libevdevplus-dev,1
libevent-distributor-perl,1
libevent-rpc-perl,1
libevhtp-dev,1
libevhtp0,2
libonig-dev,2
libevhtp-doc,1
libevt-dev,1
libevt1,4
libevt-utils,1
python3-libevt,1
libevtx-dev,1
libevtx1,4
libevtx-utils,1
python3-libevtx,1
ewf-tools,1
libewf-dev,1
python3-libewf,1
libexadrums-dev,1
libasound-dev,1
libexception-class-dbi-perl,1
libexception-handler-perl,1
libexecs-dev,1
libexecs-embedded0,2
libexif-doc,1
libexif-gtk-dev,1
libexif-gtk3-5,2
libexpect-simple-perl,2
explain,1
libexplain51,4
libexplain-dev,1
libexplain-doc,1
libexport-attrs-perl,2
libexporter-autoclean-perl,1
libexporter-renaming-perl,1
libexternalsortinginjava-java,1
extract,1
libextractor-plugin-archive,2
libextractor-plugin-exiv2,2
libextractor-plugin-flac,2
libextractor-plugin-gif,2
libextractor-plugin-gstreamer,2
libextractor-plugin-html,2
libextractor-plugin-jpeg,2
libextractor-plugin-midi,2
libextractor-plugin-mpeg,2
libextractor-plugin-ogg,2
libextractor-plugin-ole2,2
libextractor-plugin-pdf,2
libextractor-plugin-rpm,2
libextractor-plugin-thumbnailgtk,2
libextractor-plugin-tiff,2
libextractor-plugins-all,1
libextractor-plugins-misc,2
libextractor-java-dev,1
libextractor-java0,2
python3-extractor,1
createfp,1
libexttextcat-dev,1
libextutils-cbuilder-perl,1
libextutils-cchecker-perl,1
libextutils-cppguess-perl,2
libextutils-parsexs-perl,3
libextutils-f77-perl,1
libextutils-hascompiler-perl,1
libextutils-libbuilder-perl,1
libextutils-makemaker-cpanfile-perl,1
libextutils-makemaker-dist-zilla-develop-perl,1
libextutils-modulemaker-perl,1
libextutils-pkgconfig-perl,2
libextutils-typemap-perl,1
libextutils-typemaps-default-perl,1
libextutils-xsbuilder-perl,1
libextutils-xspp-perl,2
libfabric-bin,1
libfabric-dev,1
libfakekey-dev,1
libfakekey-doc,1
libfann-dev,1
libfann-doc,1
fastahack,1
libfastahack-dev,2
libfastjson-dev,2
libfastutil-java-doc,1
libfax-hylafax-client-perl,1
libfcgi-bin,1
libfcgi-dev,1
libfcgi-async-perl,1
libnet-async-fastcgi-perl,2
libnet-fastcgi-perl,3
libfcgi-client-perl,1
libfcgi-engine-perl,1
libmoosex-daemonize-perl,2
libfcgi-ev-perl,2
libio-stream-perl,3
libfcgi-procmanager-maxrequests-perl,1
libfduserdata-dev,1
libfduserdata0,4
libfec-dev,1
libfec0,2
libfennec-lite-perl,1
libfennec-perl,1
libmock-quick-perl,2
libparallel-runner-perl,2
ffado-dbus-server,2
ffado-mixer-qt4,1
ffado-tools,2
libffado-dev,1
libffi-c-perl,1
libffi-platypus-type-enum-perl,2
fido2-tools,1
libfido2-dev,2
libfido2-doc,1
libfile-bom-perl,3
libfile-cache-perl,1
libfile-checktree-perl,1
libfile-copy-link-perl,3
libfile-copy-recursive-reduced-perl,1
libfile-counterfile-perl,1
libfile-countlines-perl,1
libfile-data-perl,1
libfile-dircompare-perl,1
libfile-dropbox-perl,1
libnet-dns-lite-perl,2
libfile-extattr-perl,1
libfile-fcntllock-perl,2
libfile-find-object-rule-perl,1
libfile-find-rule-filesys-virtual-perl,1
libfilesys-virtual-perl,3
libfile-find-rule-perl-perl,6
libfile-find-rule-vcs-perl,2
libfile-finder-perl,1
libfile-flat-perl,2
libfile-flock-retry-perl,3
libfile-fu-perl,1
libfile-inplace-perl,3
libfile-kdbx-perl,1
libiterator-simple-perl,2
libfile-localizenewlines-perl,1
libfile-map-perl,2
libfile-mmagic-xs-perl,1
libfile-monitor-lite-perl,1
libfile-monitor-perl,2
libfile-path-tiny-perl,1
libfile-queue-perl,1
libfile-read-perl,1
libfile-readbackwards-perl,4
libfile-rsync-perl,2
libfile-save-home-perl,1
libfile-searchpath-perl,2
libfile-sharedir-par-perl,1
libfile-sharedir-projectdistdir-perl,1
libfile-slurp-unicode-perl,1
libfile-sync-perl,2
libfile-tee-perl,1
libfile-type-webimages-perl,1
libfile-util-perl,3
libfile-wildcard-perl,1
libmodule-optional-perl,2
libfile-write-rotate-perl,2
libfile-xdg-perl,2
libfilehandle-fmode-perl,1
libfilesys-diskspace-perl,1
libfilesys-smbclient-perl,1
libfilesys-statvfs-perl,1
libfilesys-virtual-plain-perl,1
libfilezilla-dev,1
libfilter-eof-perl,1
libfilter-signatures-perl,2
libfilter-template-perl,1
libfinance-bank-ie-permanenttsb-perl,1
libfinance-qif-perl,1
libfinance-quotehist-perl,1
libfinance-streamer-perl,1
libfind-lib-perl,1
libfirefox-marionette-perl,1
libfishsound1,5
libfishsound1-dev,1
libspeex-dev,7
libfits-java-doc,1
fiu-utils,1
libfiu0,4
libfiu-dev,1
python3-fiu,1
libfixbuf-dev,1
libfixbuf9,3
libfixbuf-doc,1
libfixbuf-tools,1
libfixmath-dev,1
libfixposix-dev,1
libfixposix3,2
libflame-dev,1
libflame1,2
libflathashmap-dev,1
libflexdock-java,5
libflexdock-java-demo,1
libskinlf-java,6
libflexdock-java-doc,1
libfli-dev,1
libflickr-api-perl,2
libxml-parser-lite-tree-perl,3
libflickr-upload-perl,1
libflorist2021,2
libflorist2022-dev,1
libfm-data,18
libfm-dev,4
libfm4,17
lxmenu-data,24
libfm-extra-dev,5
libfm-doc,1
libfm-gtk-data,12
libfm-gtk-dev,2
libfm-gtk4,11
libfm-modules,8
libfm-tools,1
libfm-qt-dev,1
libfm-qt12,14
libmenu-cache-dev,2
libfm-qt-l10n,1
libfolia-dev,1
libfont-afm-perl,18
libfont-freetype-perl,1
libfontenc-dev,4
libfonts-java,3
libitext-java,16
libloader-java,5
libpixie-java,6
libfonts-java-doc,1
libforks-perl,2
libformat-human-bytes-perl,1
libforms-bin,1
libforms-dev,1
libforms-doc,1
libformsgl-dev,1
libformsgl2,2
libformula-java,2
libformula-java-doc,1
libformvalidator-simple-perl,1
libfortran-format-perl,1
libfortune-perl,1
libfplus-dev,1
gir1.2-fprint-2.0,2
libfprint-2-dev,1
libfprint-2-doc,1
freeaptx-utils,1
libfreeaptx-dev,1
libfreecontact-perl,1
libfreefare-bin,1
libfreefare0,3
libfreefare-dev,1
libnfc-dev,3
libfreefare-doc,1
libfreehand-dev,1
freenect,1
libfreenect-bin,3
libfreenect0.5,7
libfreenect-dev,2
libfreenect-doc,2
libfreenect-demos,1
libfreesrp-dev,1
libfrontier-rpc-perl,2
libfs-dev,2
libfs6,4
libfsapfs-dev,1
libfsapfs1,4
libfsapfs-utils,1
python3-fsapfs,1
libfsext-dev,1
libfsext1,4
libfsext-utils,1
python3-libfsext,1
libfshfs-dev,1
libfshfs1,4
libfshfs-utils,1
python3-libfshfs,1
libfsntfs-dev,1
libfsntfs1,4
libfsntfs-utils,1
python3-libfsntfs,1
libfsxfs-dev,1
libfsxfs1,4
libfsxfs-utils,1
python3-libfsxfs,1
libftdi-dev,1
libftdi1-dbg,1
ftdi-eeprom,1
libftdi1-dev,5
libftdi1-doc,1
libftdipp1-3,3
libftdipp1-dev,1
python3-ftdi1,1
libfunction-fallback-coreorpp-perl,3
libfunction-parameters-perl,3
libfuse-perl,1
libfuture-io-perl,1
libtest2-suite-perl,7
libimporter-perl,11
libsub-info-perl,8
libterm-table-perl,8
libfvde-dev,1
libfvde1,4
libfvde-utils,1
python3-libfvde,1
libfwnt-dev,1
libfwnt1,3
python3-libfwnt,1
libfwsi-dev,1
libfwsi1,3
python3-libfwsi,1
libfyaml-dev,1
libfyaml0,61
libfyaml-utils,1
libg15-dev,1
libg15render-dev,1
libg3d-dev,1
libg3d-doc,1
libg3d-plugin-gdkpixbuf,1
libgadu-dev,1
libgadu-doc,1
libgarmin-dev,1
libgarmin0,3
libgav1-bin,1
libgav1-dev,1
libgclib-dev,1
libgcr410,1
libgcrypt-mingw-w64-dev,1
libgcrypt20-doc,1
libgd-barcode-perl,2
libgd-graph-perl,15
libgd-text-perl,16
libgd-graph3d-perl,3
libgd-svg-perl,1
libgd-tools,1
libgda-5.0-bin,1
libgda-5.0-doc,1
libgda-5.0-mysql,1
libgdal-grass,1
grass821,2
libgdamm5.0-doc,1
gir1.2-gdata-0.0,2
libgdata-dev,1
libgdata-doc,1
libgdata-tests,1
libuhttpmock-0.0-0,4
libgdchart-gd2-noxpm,2
libgdchart-gd2-noxpm-dev,1
libgdchart-gd2-xpm,2
libgdchart-gd2-xpm-dev,1
gdf-tools,1
libgdf0,4
libgdf-dev,1
octave-gdf,1
gdsiiconvert,1
libgdsii0,15
libgdsii-dev,1
libgedcom-perl,1
libtext-soundex-perl,2
libgen-test-rinci-funcresult-perl,1
libgenome-dev,2
libgenome0,6
libgenome-model-tools-music-perl,1
libgenome-perl,2
libgetopt-complete-perl,4
libur-perl,3
libtest-fork-perl,4
libstatistics-distributions-perl,3
libgeo-coder-googlev3-perl,1
libgeo-coder-osm-perl,1
libgeo-constants-perl,4
libgeo-coordinates-itm-perl,2
libtest-number-delta-perl,6
libgeo-coordinates-osgb-perl,2
libgeo-coordinates-transform-perl,2
libgeo-coordinates-utm-perl,2
libgeo-distance-perl,1
libgis-distance-perl,2
libgeo-ellipsoids-perl,2
libgeo-functions-perl,3
libgeo-google-mapobject-perl,1
libgeo-googleearth-pluggable-perl,2
libmethod-autoload-perl,3
libpackage-new-perl,4
libxml-libxml-lazybuilder-perl,3
libgeo-gpx-perl,1
libxml-descent-perl,3
libxml-tokeparser-perl,6
libgeo-hash-perl,1
libgeo-hash-xs-perl,1
libgeo-helmerttransform-perl,2
libgeo-inverse-perl,1
libgeo-ip-perl,3
libgeo-ipfree-perl,1
libgeo-metar-perl,2
libgeo-osm-tiles-perl,1
libgeo-postcode-perl,1
libgeo-shapelib-perl,1
libtree-r-perl,2
libgeography-countries-perl,1
libgeoip2-perl,1
libmaxmind-db-reader-perl,4
libmaxmind-db-common-perl,5
geotiff-bin,1
gir1.2-gepub-0.7,2
libgepub-0.7-0,4
libgepub-0.7-dev,1
libf95getdata7,2
libfgetdata6,3
libgetdata-dev,1
libgetdata-doc,1
libgetdata-perl,1
libgetdata-tools,1
python3-pygetdata,1
libgetopt-argparse-perl,1
libgetopt-declare-perl,1
libgetopt-lucid-perl,1
libgetopt-usaginator-perl,1
libpackage-pkg-perl,2
libgff-dev,1
libgfshare-bin,1
libgfshare-dev,1
libghemical-dev,1
libmopac7-dev,2
gigtools,1
libakai0,3
libgig10,5
libgig-dev,1
libgig-doc,1
libgisi-dev,2
libgisi0,4
libgisicomm-dev,1
libgisicomm0,2
libgit-annex-perl,1
libgit-objectstore-perl,2
libgit-raw-perl,3
libgit-pureperl-perl,1
libio-digest-perl,2
libperlio-via-dynamic-perl,3
libgit2-fixtures,1
libgit2-glib-1.0-dev,1
libgit2-glib-1.0-doc,1
libgkarrays-dev,1
libglade2-dev,2
libglademm-2.4-dev,1
libglademm-2.4-doc,1
libglib-testing-0-0,2
libglib-testing-0-dev,1
libglib-testing-doc,1
libgltf-0.1-1,2
libgltf-dev,1
libgmpada12-dev,1
libgmpada8,2
libgnatcoll-doc,1
libgnatcoll21-dev,13
libgnatcoll-gmp20,2
libgnatcoll-gmp21-dev,1
libgnatcoll-iconv20,5
libgnatcoll-iconv21-dev,2
libgnatcoll-lzma2,2
libgnatcoll-lzma4-dev,1
libgnatcoll-omp1,2
libgnatcoll-omp3-dev,1
libgnatcoll-python3-1,2
libgnatcoll-python3-2-dev,1
libgnatcoll-readline20,2
libgnatcoll-readline21-dev,1
libgnatcoll-syslog3,2
libgnatcoll-syslog5-dev,1
libgnatcoll-zlib2,2
libgnatcoll-zlib4-dev,1
libgnatcoll-db-bin,1
libgnatcoll-postgres1,3
libgnatcoll-sql3,9
libgnatcoll-sqlite20,5
libgnatcoll-xref20,3
libgnatcoll-db-doc,1
libgnatcoll-postgres3-dev,1
libgnatcoll-sql5-dev,4
libgnatcoll-sqlite21-dev,2
libgnatcoll-xref22-dev,1
libgnome-games-support-1-dev,1
libgnomecanvas2-dev,2
libgnomecanvas2-doc,1
libgnomekbd-dev,2
libgnt-dev,2
libgnt0,4
libgnt-doc,1
libgnupg-perl,1
goby-java,1
libgoby-io-java,2
libpj-java,3
r-cran-rjava,5
openjdk-9-jre,5
gir1.2-gom-1.0,2
libgom-1.0-dev,1
libgom-1.0-doc,1
libgoocanvas2-cairotypes-perl,2
libgoogle-protocolbuffers-perl,1
libgooglepinyin0-dev,1
libgoto-file-perl,2
gir1.2-govirt-1.0,2
libgovirt2,3
libgovirt-common,4
libgovirt-dev,1
librest-dev,3
libgpars-groovy-java,1
libmultiverse-core-java,2
gpgrt-tools,1
libgpg-error-l10n,1
libgphoto2-dev-doc,1
libgphoto2-l10n,1
gpiod,1
libgpiod-dev,1
libgpiod-doc,1
python3-libgpiod,1
libgpiv-mpi3,2
libgpiv3-common,4
libgpiv3,1
libgpiv3-dev,1
libgpiv3-doc,1
libgpod-cil,2
libgpod-cil-dev,1
libgpod-common,1
libgpod-dev,1
libimobiledevice-dev,2
libplist-dev,4
libusbmuxd-dev,3
libgpod-doc,1
libgps-point-perl,2
libgpuarray-dev,1
libgpuarray3,3
libgpuarray-doc,1
python3-pygpu,1
libgraph-d3-perl,1
libgraph-easy-as-svg-perl,1
libgraph-maker-perl,1
libmath-random-free-perl,2
libgraph-writer-dsm-perl,1
libgraph-writer-graphviz-perl,1
libgraphics-colornames-www-perl,1
libgraphics-gnuplotif-perl,1
libgraphics-libplot-perl,1
libgraphics-tiff-perl,1
libgraphql-perl,1
libmoox-thunking-perl,2
libreturn-type-perl,2
libgringotts-dev,1
grokj2k-tools,1
libgrokj2k1,3
libgrokj2k1-dev,1
libgrokj2k1-doc,1
gir1.2-grss-0.7,1
libgrss0,3
libgrss-dev,1
libgsecuredelete-dev,1
libgsecuredelete0,2
libgsf-bin,2
libgsm-tools,1
libgtextutils-dev,1
libgtextutils0v5,2
libgtk3-webkit2-perl,1
libgtkada-bin,1
libgtkada22,3
libgtkada-doc,1
libgtkada22-dev,1
libgtkdatabox-dev,1
libgtkdatabox-doc,1
libgtksourceviewmm-3.0-dev,1
libgtksourceviewmm-3.0-doc,1
libgtop2-doc,1
gir1.2-guestfs-1.0,2
libguestfs-gobject-1.0-0,3
golang-guestfs-dev,1
libguestfs-dev,3
guestfsd,1
libguestfs-gfs2,1
libguestfs-gobject-dev,1
libguestfs-hfsplus,1
libguestfs-java,1
libguestfs-jfs,1
libguestfs-nilfs,1
nilfs-tools,2
libguestfs-ocaml,1
libguestfs-ocaml-dev,1
libguestfs-ocaml-s1x94,1
libguestfs-reiserfs,1
reiserfsprogs,2
libguestfs-rescue,1
libguestfs-rsync,1
libguestfs-xfs,1
libguestfs-zfs,1
zfs-fuse,3
lua-guestfs,1
php-guestfs,1
ruby-guestfs,1
libgusb-doc,1
libguytools2-dev,1
libgweather-4-dev,1
gwenhywfar-tools,1
libgwengui-fox16-79,2
libgwengui-fox16-dev,1
libgwengui-gtk3-dev,1
libgwengui-qt5-dev,1
libgwenhywfar-doc,1
gir1.2-gxps-0.1,2
libgxps-dev,1
libgxps-doc,1
libgxps-utils,1
libgzstream-dev,2
libhac-java,1
libhac-java-doc,1
libham-locator-perl,1
handy-1-examples,1
libhangul-dev,1
libhash-defhash-perl,2
libstring-trim-more-perl,3
libregexp-pattern-defhash-perl,3
libhash-diff-perl,2
libhash-safekeys-perl,2
libhash-sharedmem-perl,2
libhash-storediterator-perl,1
libhat-trie-dev,1
libhat-trie0,2
libhbaapi-dev,1
libhbaapi2,2
libhbalinux-dev,1
libhbalinux2,2
hdate,1
libhdate-dev,1
libhdate-perl,1
hdf4-tools,1
libhdf4-doc,1
hdhomerun-config,1
libhdhomerun-dev,1
heif-gdk-pixbuf,1
heif-thumbnailer,1
libheif-examples,1
libheimdal-kadm5-perl,1
libhibernate-commons-annotations-java,2
libhibernate-validator-java,1
libhibernate-validator4-java,2
libhibernate3-java,1
libhijk-perl,2
libhinawa-dev,1
libhipi-perl,1
libhmsbeagle-dev,1
libhook-wrapsub-perl,1
hostfiles,1
libhostfile-manager-perl,2
libterm-clui-perl,2
libhpptools-dev,1
libhtml-auto-perl,1
libhtml-autopagerize-perl,2
libhtml-calendarmonthsimple-perl,1
libhtml-clean-perl,2
libhtml-copy-perl,1
libhtml-dashboard-perl,1
libhtml-diff-perl,1
libhtml-display-perl,2
libhtml-element-extended-perl,1
libhtml-element-library-perl,1
liblist-rotation-cycle-perl,2
libscalar-listify-perl,2
libhtml-embedded-turtle-perl,1
libhtml-encoding-perl,2
libhtml-entities-numbered-perl,1
libhtml-format-perl,17
libhtml-formatexternal-perl,4
libhtml-formattext-withlinks-andtables-perl,13
libhtml-formattext-withlinks-perl,14
libhtml-formfu-model-dbic-perl,1
libhtml-formhandler-model-dbic-perl,1
libhtml-gentoc-perl,1
libhtml-linklist-perl,2
libhtml-gumbo-perl,11
libhtml-highlight-perl,1
libhtml-html5-builder-perl,1
libhtml-html5-microdata-parser-perl,1
libhtml-html5-outline-perl,1
libhtml-linkextractor-perl,2
libhtml-lint-perl,3
weblint-perl,1
libhtml-mason-perl-doc,1
libhtml-mason-psgihandler-perl,11
libhtml-microformats-perl,2
libhtml-packer-perl,1
libhtml-popuptreeselect-perl,1
libhtml-prettyprinter-perl,1
libhtml-prototype-perl,1
libhtml-quoted-perl,11
libhtml-restrict-perl,2
libhtml-rewriteattributes-perl,11
libhtml-stream-perl,2
libhtml-strip-perl,2
libhtml-stripscripts-parser-perl,2
libhtml-stripscripts-perl,3
libhtml-table-perl,1
libhtml-tableparser-perl,1
libhtml-tagcloud-perl,2
libhtml-tagfilter-perl,1
libhtml-tagtree-perl,1
libhtml-template-compiled-perl,1
libhtml-template-dumper-perl,1
libhtml-template-expr-perl,1
libhtml-template-pluggable-perl,1
libhtml-template-pro-perl,3
libhtml-tidy5-perl,1
libhtml-toc-perl,1
libhtml-treebuilder-libxml-perl,2
libhtml-truncate-perl,1
libhtml-widgets-navmenu-perl,1
libhtml-widgets-selectlayers-perl,1
libhtml-wikiconverter-dokuwiki-perl,1
libhtml-wikiconverter-perl,16
libhtml-wikiconverter-kwiki-perl,1
libhtml-wikiconverter-markdown-perl,3
libhtml-wikiconverter-mediawiki-perl,1
libhtml-wikiconverter-moinmoin-perl,1
libhtml-wikiconverter-oddmuse-perl,1
libhtml-wikiconverter-phpwiki-perl,1
libhtml-wikiconverter-pmwiki-perl,1
libhtml-wikiconverter-snipsnap-perl,1
libhtml-wikiconverter-tikiwiki-perl,1
libhtml-wikiconverter-usemod-perl,1
libhtml-wikiconverter-wakkawiki-perl,1
libhtml-wikiconverter-wikkawiki-perl,1
libhtml5parser-java,4
libhtml5parser-java-doc,1
libhtmlcleaner-java-doc,1
libhtmlparser-java-doc,1
libhtp-dev,1
libhtp2,3
libhttp-async-perl,1
libhttp-cache-transparent-perl,4
libhttp-cookiejar-perl,3
libhttp-cookiemonster-perl,1
libhttp-daemon-ssl-perl,1
libhttp-headers-actionpack-perl,6
libhttp-link-parser-perl,6
libhttp-link-perl,3
libmime-ecoencode-perl,4
libhttp-lrdd-perl,2
libxml-atom-owl-perl,4
libxrd-parser-perl,3
libhttp-nio-java,1
libhttp-parser-perl,2
libhttp-proxy-perl,2
libhttp-recorder-perl,1
libhttp-request-params-perl,2
libhttp-request-ascgi-perl,4
libhttp-response-encoding-perl,1
libhttp-server-simple-authen-perl,1
libhttp-server-simple-cgi-prefork-perl,1
libhttp-server-simple-mason-perl,1
libhttp-server-simple-recorder-perl,1
libio-tee-perl,2
libtest-http-server-simple-perl,3
libhttp-thin-perl,4
libhttp-throwable-perl,2
libhugetlbfs-bin,1
libhugetlbfs-dev,1
libhugetlbfs0,2
libhx-dev,1
libhx-doc,1
libi18n-acceptlanguage-perl,1
libi18n-charset-perl,1
libibtk-dev,1
libibtk0,2
libical-parser-perl,2
libical-doc,1
libice-doc,1
icnsutils,1
libicns-dev,1
libics-dev,1
libics0,2
libics-doc,1
libident-dev,1
libidl-2-0,2
libidl-dev,1
idn,1
idn2,1
libidn2-doc,1
libidna-punycode-perl,1
libnet-idn-nameprep-perl,2
libidw-java-doc,1
libiec61883-dev,1
libieee1284-3-dev,1
libigloo-dev,1
libigloo0,2
iiod,1
libiio-dev,1
libiio-utils,1
libiio0-doc,1
python3-libiio,1
libiksemel-dev,2
libiksemel3,5
libiksemel-utils,1
libimage-exif-perl,1
libimage-librsvg-perl,1
libimage-math-constrain-perl,1
libimage-metadata-jpeg-perl,2
libimage-png-libpng-perl,1
libimage-scale-perl,1
libimage-seek-perl,1
libimagequant-dev,4
libimager-perl,2
libimager-qrcode-perl,1
perl-imagerapi-5,1
libimap-admin-perl,1
libimdb-film-perl,1
libime-bin,1
libimecore-dev,1
libimepinyin-dev,1
libimetable-dev,1
fcitx5-jyutping,1
libimejyutping1,4
libime-data-jyutping,5
libime-data-jyutping-language-model,6
libime-jyutping-bin,1
libimejyutping-dev,1
libimglib2-java,1
libimglib2-java-doc,1
libimobiledevice-doc,1
libimobiledevice-utils,2
python3-imobiledevice,1
python3-plist,2
gir1.2-infinity-0.7,2
infinoted,1
libinfinity-0.7-dev,1
libinfinity-0.7-doc,1
libinfluxdb-lineprotocol-perl,1
libinih-dev,1
libinklevel-dev,1
libinline-files-perl,1
libinline-java-perl,2
libinline-python-perl,2
libinput-tools,1
python3-libevdev,3
libinputsynth-0.15-0,2
libinputsynth-dev,1
gir1.2-libinsane-1.0,11
libinsane1,12
libinsane-dev,1
libinsane-doc,1
libint-dev,1
libint2-dev,1
libinternals-perl,1
libintl-xs-perl,1
libio-all-lwp-perl,1
libio-async-loop-epoll-perl,1
liblinux-epoll-perl,2
libio-async-loop-glib-perl,1
libio-async-loop-mojo-perl,1
libio-async-ssl-perl,1
libio-bufferedselect-perl,2
libio-callback-perl,1
libio-captureoutput-perl,1
libio-dirent-perl,1
libio-epoll-perl,1
libio-file-withpath-perl,1
libio-interactive-tiny-perl,1
libio-lcdproc-perl,1
libio-pager-perl,3
libio-prompt-perl,2
libio-prompt-tiny-perl,3
libio-socket-multicast-perl,2
libio-socket-portstate-perl,1
libio-socket-socks-perl,2
libio-termios-perl,1
iodbc,1
libiodbc2-dev,1
libipc-filter-perl,2
libipc-signal-perl,21
libipc-pubsub-perl,1
libipc-run-safehandles-perl,1
libipc-sharedcache-perl,1
libiptables-chainmgr-perl,2
libiptcdata-bin,1
libiptcdata-doc,1
libiptcdata0-dbg,1
libiptcdata0-dev,1
libircclient-dev,1
irecovery,1
libirecovery-1.0-dev,1
libirman-dev,1
libirman0,3
lirc-drv-irman,1
isal,1
libiscsi-bin,1
libiscsi7,11
libiscsi-dev,1
libiscwt-java,1
libisfreetype-java,2
libisnativec-java,3
libisrt-java,4
libiscwt-java-doc,1
libisfreetype-java-doc,1
libisnativec-java-doc,1
libisoburn-dev,1
libisofs-dev,2
libisoburn-doc,1
xorriso-dd-target,1
xorriso-tcltk,1
libisofs-doc,1
libisrt-java-doc,1
libite-dev,1
libitext-rtf-java,1
libitl-dev,1
gir1.2-itl-1.0,2
libitl-gobject0,3
libitl-gobject-dev,1
libitpp-dev,3
libitpp-doc,1
libitpp8v5-dbg,1
libixion-0.17-0,7
libixion-dev,1
libixion-doc,1
python3-ixion,1
libj2ssh-java-doc,1
libjackson-json-java-doc,1
libjama-dev,1
libtnt-dev,4
libjamon-java,1
libjaudiotagger-java,1
libjava-jdbc-clojure,2
libjavascript-beautifier-perl,1
libjavascript-minifier-perl,1
