name,refcount
libdist-zilla-plugin-twitter-perl,1
libdist-zilla-plugins-cjm-perl,2
libdist-zilla-role-bootstrap-perl,1
libdist-zilla-role-modulemetadata-perl,1
libdist-zilla-role-pluginbundle-pluginremover-perl,1
libdist-zilla-util-configdumper-perl,1
libdist-zilla-util-test-kentnl-perl,1
libdistlib-java,2
libdivide,1
libdivsufsort,1
libdkim,1
libdmapsharing,1
libdmtx,1
libdmx,1
libdnf,1
libsolvext-dev,1
libsolv-tools,2
librepo-dev,1
libsmartcols-dev,1
rpm-common,1
libdns-zoneparse-perl,1
libdockapp,1
libdogleg,1
libdontdie,1
libdoxygen-filter-perl,1
libdpkg-parse-perl,1
libdr-sundown-perl,1
libmodule-install-xsutil-perl,3
libdrilbo,1
libdrm,1
libdrpm,1
libdrumstick,1
libsonivox-dev,1
libdshconfig,1
libdsk,1
libdssialsacompat,1
libdublincore-record-perl,2
libdumb,1
libdumbnet,1
libdumbtts,1
libdv,1
libdvbcsa,1
libdvbpsi,1
libdvdnav,1
libdvdread,1
libe-book,1
liblangtag-dev,3
libeatmydata,1
libebml,1
libebook-tools-perl,1
libencode-detect-perl,3
liblingua-en-nameparse-perl,2
libpalm-perl,2
libstring-crc32-perl,2
libtie-ixhash-perl,2
libtime-local-perl,1
libxml-twig-perl,2
txt2html,2
libebur128,1
libecap,1
libeconf,1
libecpint,1
libedit,1
libedlib,1
libee,1
libestr-dev,3
libelfin,1
libelixirfm-perl,1
libemail-abstract-perl,4
libemail-address-list-perl,4
libemail-address-perl,4
libemail-date-format-perl,1
libemail-date-perl,1
libemail-filter-perl,1
libemail-find-perl,1
libemail-folder-perl,1
libemail-foldertype-perl,1
libemail-localdelivery-perl,1
libemail-messageid-perl,1
libemail-mime-attachment-stripper-perl,1
libemail-mime-contenttype-perl,1
libemail-mime-createhtml-perl,1
libemail-mime-encodings-perl,1
libemail-mime-kit-perl,1
libemail-messageid-perl <!nocheck>,1
libemail-mime-perl <!nocheck>,1
libstring-rewriteprefix-perl <!nocheck>,1
libemail-mime-perl,2
libemail-outlook-message-perl,1
libemail-received-perl,1
libemail-reply-perl,1
libemail-stuffer-perl,1
libemail-thread-perl,1
libemail-valid-loose-perl,1
libembperl-perl,1
apache2-api-20120211 <!nocheck>,1
libapache-sessionx-perl <!nocheck>,1
libapache2-mod-perl2 <!nocheck>,1
libemf,1
libemf2svg,1
libuemf-dev,1
libencode-arabic-perl,1
libencode-base58-perl,1
libtest-base-perl,3
libencode-imaputf7-perl,1
libencode-locale-perl,2
libencode-perl,5
libencode-zapcp1252-perl,1
libencoding-fixlatin-perl,1
libencoding-fixlatin-xs-perl,1
libencoding-fixlatin-perl <!nocheck>,1
libend-perl,1
libengine-gost-openssl,1
libenv-path-perl,2
libenv-ps1-perl,1
libenv-sanctify-perl,1
libeot,1
libepc,1
libepoxy,1
libept,1
libepubgen,1
libequihash,1
libequinox-osgi-java,3
liberasurecode,1
libisal-dev [amd64 kfreebsd-amd64 arm64],2
liberator-clojure,1
libdata-json-clojure,1
libdata-csv-clojure,1
libhiccup-clojure,2
libervia-backend,2
python3-shortuuid,3
python3-wokkel,2
libervia-pubsub,1
libervia-templates,1
libesedb,1
libesmtp,1
libestr,1
libetonyek,1
libmdds-dev,3
libetpan,1
libeuclid-java,1
libev,1
libeval-closure-perl,4
libeval-context-perl,1
libeval-linenumbers-perl,1
libevdev,1
libevdevplus,1
libevent,1
libevent-distributor-perl,1
libevent-perl,1
libevent-rpc-perl,1
libevhtp,1
libevt,1
libevtx,1
libewf,1
libex-monkeypatched-perl,2
libsub-name-perl,5
libdevel-checkbin-perl <!nocheck>,5
libexadrums,1
libexcel-template-perl,1
libexcel-template-plus-perl,1
libexcel-writer-xlsx-perl,1
libexception-class-dbi-perl,1
libexception-handler-perl,1
libexecs,1
libexif,1
libexif-gtk,1
libexperimental-perl,1
libexplain,1
libexport-attrs-perl,1
libexporter-autoclean-perl,1
libexporter-declare-perl,1
libexporter-easy-perl,1
libexporter-renaming-perl,1
libexporter-tidy-perl,1
libexternalsortinginjava-java,1
libextractor,1
libmagick-dev,1
libextractor-java,1
libextractor-python,1
libexttextcat,1
libextutils-autoinstall-perl,2
libextutils-config-perl,1
libextutils-f77-perl,12
libextutils-hascompiler-perl,1
libextutils-helpers-perl,1
libextutils-installpaths-perl,1
libextutils-makemaker-dist-zilla-develop-perl,1
libextutils-modulemaker-perl,1
libextutils-typemap-perl,1
libextutils-xsbuilder-perl,1
libf2c2,1
libfabric,1
libpsm-infinipath1-dev [amd64 i386],3
libpsm2-dev [amd64],3
libfailures-perl,1
libfakekey,1
libfann,1
libfastahack,1
libdisorder-dev,3
libfastjson,1
libfax-hylafax-client-perl,1
libfcgi,1
libfcgi-async-perl,1
libfcgi-client-perl,1
libfcgi-engine-perl,1
libfcgi-ev-perl,1
libfcgi-perl,4
libfcgi-client-perl <!nocheck>,4
libfcgi-procmanager-maxrequests-perl,1
libfduserdata,1
libfeature-compat-class-perl,1
libobject-pad-perl (>= 0.78) <!nocheck>,1
libfeature-compat-try-perl,1
libfec,1
libfeed-find-perl,1
libfennec-lite-perl,1
libfennec-perl,1
libffado,1
libdbus-c++-bin,1
libdbus-c++-dev,2
libffi,1
libffi-c-perl,1
libffi-checklib-perl,2
libffi-platypus-perl,2
libffi-checklib-perl <!nocheck>,2
libjson-pp-perl,4
libtest2-suite-perl (>= 0.000121) <!nocheck>,2
libffi-platypus-type-enum-perl,1
libfido2,1
libfile-bom-perl,1
libfile-cache-perl,1
libfile-changenotify-perl,1
libfile-checktree-perl,1
libfile-chmod-perl,1
libfile-configdir-perl,1
libfile-copy-link-perl,2
libfile-copy-recursive-reduced-perl,1
libfile-counterfile-perl,1
libfile-countlines-perl,1
libfile-data-perl,1
libfile-desktopentry-perl,1
libfile-dircompare-perl,1
libfile-dirlist-perl,1
libfile-dropbox-perl,1
libfile-extattr-perl,1
libfile-fcntllock-perl,5
libfile-find-object-perl,1
libfile-find-object-rule-perl,1
libfile-find-rule-filesys-virtual-perl,1
libfile-find-rule-perl-perl,1
libfile-find-rule-vcs-perl,1
libfile-find-wanted-perl,1
libfile-finder-perl,1
libfile-flat-perl,1
libfile-flock-perl,1
libfile-flock-retry-perl,1
libfile-fu-perl,1
libfile-grep-perl,2
libfile-kdbx-perl,1
libfile-keepass-perl,1
libfile-lchown-perl,2
libfile-libmagic-perl,1
libfile-localizenewlines-perl,1
libfile-map-perl,12
libperlio-layers-perl,13
libsub-exporter-progressive-perl,13
libfile-mmagic-xs-perl,1
libfile-modified-perl,1
libfile-monitor-lite-perl,1
libfile-monitor-perl,1
libfile-ncopy-perl,1
libfile-nfslock-perl,1
libfile-path-expand-perl,1
libfile-path-tiny-perl,1
libfile-pid-perl,1
libfile-policy-perl,1
libfile-queue-perl,1
libfile-read-perl,1
libfile-readbackwards-perl,1
libfile-remove-perl,1
libfile-rsync-perl,2
libfile-save-home-perl,1
libfile-searchpath-perl,1
libfile-share-perl,1
libfile-sharedir-par-perl,1
libfile-sharedir-projectdistdir-perl,1
libfile-slurp-tiny-perl,1
libfile-slurp-unicode-perl,1
libfile-sort-perl,1
libfile-spec-native-perl,1
libfile-sync-perl,1
libfile-tail-perl,2
libfile-tee-perl,1
libfile-touch-perl,2
libfile-treecreate-perl,1
libfile-type-perl,1
libfile-type-webimages-perl,1
libfile-userconfig-perl,1
libfile-util-perl,2
libfile-wildcard-perl,1
libfile-write-rotate-perl,1
libfile-xdg-perl,1
libfile-zglob-perl,1
libfilehandle-fmode-perl,1
libfilehandle-unget-perl,1
libfilesys-diskspace-perl,1
libfilesys-notify-simple-perl,1
libfilesys-smbclient-perl,1
libfilesys-statvfs-perl,1
libfilesys-virtual-perl,1
libfilesys-virtual-plain-perl,1
libfilezilla,1
libfilter-eof-perl,1
libfilter-perl,1
libfilter-signatures-perl,1
libfilter-template-perl,1
libfinance-bank-ie-permanenttsb-perl,1
libfinance-qif-perl,1
libfinance-quote-perl,1
libfinance-quotehist-perl,1
libfinance-streamer-perl,1
libfind-lib-perl,1
libfindbin-libs-perl,3
libfirefox-marionette-perl,1
libfishsound,1
libfits-java,1
libfiu,1
libfixbuf,1
libfixmath,1
libfixposix,1
libfizmo,1
libflame,1
libflathashmap,1
libflexdock-java,2
libskinlf-java,3
liblaf-plugin-java,4
libjgoodies-looks-java,3
libjgoodies-common-java,6
libfli,1
libflickr-api-perl,1
libflickr-upload-perl,1
libflorist,1
libfm,1
autotools-dev <!stage1>,1
gtk-doc-tools <!stage1>,1
libdbus-glib-1-dev <!stage1>,1
libgtk2.0-dev <!stage1>,1
libexif-dev <!stage1>,1
libmenu-cache-dev (>= 0.5.0) <!stage1>,1
valac <!stage1>,1
libglib2.0-doc <!stage1>,1
libgtk-3-doc <!stage1>,1
libfm-qt,1
libfolia,1
libfont-afm-perl,1
libfont-freetype-perl,1
libfontenc,1
libfonts-java,3
libloader-java,4
libbase-java,8
libforest-perl,1
libforks-perl,2
libsys-sigaction-perl,3
libformat-human-bytes-perl,1
libforms,1
libformula,1
libformvalidator-simple-perl,1
libfortran-format-perl,1
libfortune-perl,1
libfplus,1
libfprint,1
libcairo-dev <!nocheck>,1
libfreeaptx,1
libfreecontact-perl,1
libfreecontact-dev,2
libfreefare,1
libnfc-dev,6
libfreehand,1
libfreenect,1
libfreesrp,1
libfreezethaw-perl,1
libfrontier-rpc-perl,1
libfs,1
libfsapfs,1
libfsext,1
libfshfs,1
libfsntfs,1
libfsxfs,1
libftdi,1
libftdi1,1
libfunction-fallback-coreorpp-perl,1
libfunction-parameters-perl,1
libaliased-perl <!nocheck>,1
libfurl-perl,1
libclass-accessor-lite-perl <!nocheck>,1
libhttp-parser-xs-perl <!nocheck>,1
libhttp-body-perl <!nocheck>,1
libhttp-proxy-perl <!nocheck>,1
libtest-fake-httpd-perl <!nocheck>,1
libtest-sharedfork-perl <!nocheck>,3
libplack-middleware-deflater-perl <!nocheck>,1
starlet <!nocheck>,1
libhttp-cookiejar-perl <!nocheck>,1
libnet-idn-encode-perl <!nocheck>,1
libfuse-perl,1
libfuture-asyncawait-perl,2
libfuture-perl (>= 0.48) <!nocheck>,2
libobject-pad-perl <!nocheck>,2
libsyntax-keyword-dynamically-perl <!nocheck>,4
libsyntax-keyword-multisub-perl <!nocheck>,2
libsyntax-keyword-try-perl (>= 0.18) <!nocheck>,2
libtest-refcount-perl (>= 0.09) <!nocheck>,2
libxs-parse-keyword-perl <!nocheck>,3
libxs-parse-sublike-perl,6
libfuture-io-perl,1
libfuture-perl,1
libfvde,1
libfwnt,1
libfwsi,1
libfyaml,1
libg15,1
libg15render,1
libg3d,1
libgadu,1
libgarmin,1
libgav1,1
libgc,1
libgclib,1
libgcr410,1
libgcrypt20,1
libgctp,1
libgd-barcode-perl,1
libgd-graph-perl,5
libgd-perl (>= 2.76-4~) <!nocheck>,5
libgd-text-perl <!nocheck>,5
libgd-graph3d-perl,1
libgd-securityimage-perl,1
libgd-svg-perl,1
libgd-text-perl,4
fonts-dustin <!nocheck>,4
libgd2,1
libgda5,1
libgdal-grass,1
grass-dev,2
libgdamm5.0,1
libgdata,1
libuhttpmock-0.0-dev,1
libgdchart-gd2,1
libgdf,1
libgdiplus,1
libgdsii,1
libgearman-client-perl,1
libgedcom-perl,1
libgee-0.8,1
libgen-test-rinci-funcresult-perl,1
libgenome,1
libgenome-model-tools-music-perl,1
libgenome-perl,1
libgeo-coder-googlev3-perl,1
libgeo-coder-osm-perl,1
libgeo-constants-perl,1
libgeo-coordinates-itm-perl,1
libgeo-coordinates-osgb-perl,1
libgeo-coordinates-transform-perl,1
libgeo-coordinates-utm-perl,1
libgeo-ellipsoids-perl,1
libgeo-functions-perl,1
libgeo-google-mapobject-perl,1
libgeo-googleearth-pluggable-perl,1
libgeo-gpx-perl,1
libgeo-hash-perl,1
libgeo-hash-xs-perl,1
libgeo-helmerttransform-perl,1
libgeo-inverse-perl,1
libgeo-ip-perl,1
geoip-database <!nocheck>,2
libgeo-ipfree-perl,1
libgeo-metar-perl,1
libgeo-osm-tiles-perl,1
libgeo-postcode-perl,1
libgeo-shapelib-perl,1
libtree-r-perl,2
libgeography-countries-perl,1
libgeoip2-perl,1
libgeometry-primitive-perl,1
libgeotiff,1
libgepub,1
libgetargs-long-perl,1
liblog-agent-perl,2
libtest-compile-perl,3
libuniversal-require-perl,6
libgetdata,1
libzzip-dev,5
libgetopt-argparse-perl,1
libgetopt-argvfile-perl,16
libgetopt-complete-perl,1
libgetopt-declare-perl,1
libgetopt-euclid-perl,1
libgetopt-java,1
libgetopt-lucid-perl,1
libgetopt-usaginator-perl,1
libgff,1
libgfshare,1
dvipng <!nodoc>,2
faketime <!nodoc>,1
tex4ht <!nodoc>,1
libghemical,1
libgig,1
libgis-distance-perl,1
libgisi,1
libgit-annex-perl,1
libgit-objectstore-perl,1
libgit-pureperl-perl,1
libgit-raw-perl,1
libfile-slurp-tiny-perl <!nocheck>,1
libgit-repository-plugin-log-perl,1
libgit-sub-perl,1
libsystem-sub-perl <!nocheck>,1
libgit-version-compare-perl,1
libgit-wrapper-perl,1
libgit2,1
libgit2-glib,1
libgitlab-api-v4-perl,1
libgkarrays,1
libglade2,1
libglademm2.4,1
libglazedlists-java,1
libglib-object-introspection-perl,2
gir1.2-poppler-0.18 <!nocheck>,2
libcairo-gobject-perl <!nocheck>,3
libglib-testing,1
libgltf,1
libglu,1
libglvnd,1
libgmpada,1
libgnatcoll,1
libgnatcoll-bindings,1
libgnatcoll-db,1
libgnome-games-support,1
libgnomecanvas,1
libart-2.0-dev,1
libgail-dev,1
libgnomekbd,1
libgnt,1
libgnupg-interface-perl,4
libgnupg-perl,1
libgo-perl,1
libgoby-java,1
libgom,1
libgoocanvas2-cairotypes-perl,1
libgtk3-perl <!nocheck>,2
libgoocanvas2-perl,1
libgoocanvas-2.0-9,1
libgoogle-protocolbuffers-perl,1
libgooglepinyin,1
libgoto-file-perl,1
libgovirt,1
libgpars-groovy-java,2
libjcsp-java,2
libjsr166y-java,3
libmultiverse-core-java,2
libgpg-error,1
libgphoto2,1
libgpiod,1
dh-sequence-python3 <!nopython>,5
libpython3-dev <!nopython>,2
libgpiv,1
libgpod,1
cli-common-dev [amd64 armel armhf arm64 i386 mipsel kfreebsd-amd64 kfreebsd-i386 ppc64 ppc64el s390x] <!nocil>,1
mono-devel [amd64 armel armhf arm64 i386 mipsel kfreebsd-amd64 kfreebsd-i386 ppc64 ppc64el s390x] <!nocil>,1
libgtk2.0-cil-dev [amd64 armel armhf arm64 i386 mipsel kfreebsd-amd64 kfreebsd-i386 ppc64 ppc64el s390x] <!nocil>,1
libglib2.0-cil-dev [amd64 armel armhf arm64 i386 mipsel kfreebsd-amd64 kfreebsd-i386 ppc64 ppc64el s390x] <!nocil>,1
libgps-point-perl,1
libgpuarray,1
libgraph-d3-perl,1
libgraph-easy-as-svg-perl,1
libgraph-easy-perl,1
libgraph-maker-perl,1
libgraph-nauty-perl,1
libnauty2-dev,8
libgraph-readwrite-perl,2
libgraph-writer-dsm-perl,1
libgraph-writer-graphviz-perl,1
libgraphics-color-perl,1
libgraphics-colornames-perl,1
libgraphics-colornames-www-perl,1
libgraphics-colorobject-perl,1
libgraphics-colorutils-perl,1
libgraphics-gnuplotif-perl,1
libgraphics-libplot-perl,1
libgraphics-primitive-driver-cairo-perl,1
libgraphics-primitive-perl,1
libgraphics-tiff-perl,1
libgraphics-toolkit-color-perl,1
libgraphql-perl,1
libgraphviz-perl,4
libgravatar-url-perl,1
libgringotts,1
libgrokj2k,1
libgrss,1
libgsecuredelete,1
libgsf,1
libgsm,1
libgssapi-perl,1
libgssglue,1
libgtextutils,1
libgtk3-imageview-perl,1
libgtk3-perl,1
gir1.2-gtk-3.0 <!nocheck>,5
gir1.2-pango-1.0 <!nocheck>,1
libglib-object-introspection-perl <!nocheck>,1
libgtk3-simplelist-perl,1
libgtk3-webkit2-perl,1
libgtkada,1
libgtkdatabox,1
libgtksourceviewmm,1
libgtop2,1
libguard-perl,1
libgudev,1
libumockdev-dev <!nocheck>,1
libguestfs,1
supermin,2
libc-dev-bin,4
musl-tools [amd64 arm64 armel armhf i386],2
augeas-tools,3
libhivex-bin,2
libguestfs-tools <!nocheck>,3
libhivex-ocaml-dev,1
libtsk-dev,2
qemu-system-arm [armel armhf arm64],1
qemu-system-mips [mips mipsel mips64 mips64el],1
qemu-system-misc [s390x riscv64],1
qemu-system-ppc [powerpc powerpcspe ppc64 ppc64el],1
qemu-system-sparc [sparc sparc64],1
qemu-system-x86 [i386 amd64],1
libextutils-command-perl,1
libsys-virt-perl,2
libcpan-changes-perl <!nocheck>,2
libvirt-daemon,5
libwin-hivex-perl,1
gjs [!s390x !armel] <!nocheck>,1
db-util,1
golang-go [i386 amd64 armel armhf arm64 mips mipsel mips64el ppc64el],1
extlinux [i386 amd64],1
grub2-common [amd64 arm64 armel armhf i386 mipsel ppc64el],1
iputils-arping,1
iputils-tracepath,1
isc-dhcp-client,1
ldmtool,1
lsscsi,2
lvm2,2
lzop,2
mdadm,2
nilfs-tools,3
ntfs-3g,2
reiserfsprogs,2
scrub,2
sleuthkit,2
libafflib-dev,4
libvhdi-dev,3
libvmdk-dev,3
squashfs-tools,3
systemd-sysv,1
xfsprogs,2
zerofree,2
zfs-fuse [i386 amd64 armel armhf powerpc ppc64el sparc],1
libgusb,1
libguytools2,1
libgweather4,1
libgwenhywfar,1
libgxps,1
libgzstream,1
libhac-java,1
libham-locator-perl,1
libhandy-1,1
libhangul,1
libharu,1
libhash-asobject-perl,1
libhash-case-perl,1
libhash-defhash-perl,1
libhash-diff-perl,2
libhash-fieldhash-perl,1
libhash-flatten-perl,1
libhash-merge-perl,1
libhash-moreutils-perl,1
libhash-multivalue-perl,5
libhash-safekeys-perl,1
libhash-sharedmem-perl,1
libscalar-string-perl <!nocheck>,1
libhash-storediterator-perl,1
libtest2-suite-perl,3
libhash-util-fieldhash-compat-perl,1
libhash-withdefaults-perl,1
libhat-trie,1
libhbaapi,1
libhbalinux,1
libhbaapi-dev,1
libhdate,1
libhdf4,1
libhdhomerun,1
libheap-perl,1
libheif,1
libheimdal-kadm5-perl,1
heimdal-dev,1
libhibernate-validator4-java,2
libgeronimo-validation-1.0-spec-java,2
libhijk-perl,1
libhinawa,1
libhipi-perl,1
libbit-vector-perl <!nocheck>,2
libdevice-serialport-perl <!nocheck>,1
libfile-copy-recursive-perl <!nocheck>,2
libimage-imlib2-perl <!nocheck>,1
libuniversal-require-perl <!nocheck>,1
libhmsbeagle,1
pocl-opencl-icd [amd64],1
libhomfly,1
libhook-lexwrap-perl,1
libhook-wrapsub-perl,1
libhostfile-manager-perl,1
libterm-clui-perl,2
libtest-class-perl <!nocheck>,3
libtest-nowarnings-perl (>= 1.06) <!nocheck>,1
libhpptools,1
libhtml-auto-perl,1
libhtml-autopagerize-perl,1
libhtml-calendarmonthsimple-perl,1
libhtml-clean-perl,2
libhtml-copy-perl,1
libhtml-dashboard-perl,1
libhtml-diff-perl,1
libhtml-display-perl,1
libhtml-element-extended-perl,1
libhtml-element-library-perl,1
libhtml-embedded-turtle-perl,1
libmodule-package-rdf-perl,15
libmodule-install-autolicense-perl,16
libmodule-install-automanifest-perl,16
libmodule-install-copyright-perl,16
libmodule-install-rdf-perl,18
libobject-id-perl,20
libmodule-install-contributors-perl,17
libmodule-manifest-perl,17
libmodule-install-readmefrompod-perl,16
libio-all-perl <!nocheck>,16
libpod-markdown-perl <!nocheck>,16
libtest-indistdir-perl <!nocheck>,16
pod2pdf <!nocheck>,16
libmodule-package-perl,20
libmodule-install-authorrequires-perl,21
libmodule-install-manifestskip-perl,21
libtest-rdf-doap-version-perl,16
libmodule-install-doap-perl,16
libmodule-install-doapchangesets-perl,16
libperl-version-perl,17
libmodule-install-trustmetayml-perl,16
librdf-rdfa-parser-perl,3
libossp-uuid-perl <!nocheck>,7
libhtml-html5-parser-perl <!nocheck>,7
libhtml-html5-sanity-perl <!nocheck>,6
libxml-regexp-perl <!nocheck>,3
libarchive-zip-perl <!nocheck>,5
libxml-atom-owl-perl <!nocheck>,5
librole-commons-perl,3
libhtml-encoding-perl,1
libhtml-entities-numbered-perl,1
libhtml-escape-perl,1
libmodule-build-pluggable-ppport-perl,2
libhtml-fillinform-perl,1
libhtml-form-perl,1
libhtml-formatexternal-perl,2
libhtml-formfu-model-dbic-perl,1
libhtml-formfu-perl,1
libhtml-formhandler-model-dbic-perl,1
libhtml-formhandler-perl,1
libhtml-fromtext-perl,1
libhtml-gentoc-perl,1
libhtml-gumbo-perl,4
libhtml-tree-perl <!nocheck>,4
libhtml-highlight-perl,1
libhtml-html5-builder-perl,1
libhtml-html5-microdata-parser-perl,1
libhtml-html5-outline-perl,1
libhtml-html5-parser-perl,1
libhtml-html5-entities-perl <!nocheck>,3
libio-html-perl <!nocheck>,1
libhtml-html5-sanity-perl,1
libxml-libxml-debugging-perl,2
libhtml-linkextractor-perl,1
libhtml-linklist-perl,1
libhtml-lint-perl,1
libhtml-mason-perl,4
libhtml-mason-psgihandler-perl,4
libhtml-microformats-perl,1
libdatetime-format-builder-perl <!nocheck>,1
libdatetime-format-natural-perl <!nocheck>,1
libdatetime-set-perl <!nocheck>,1
liblocale-codes-perl <!nocheck>,1
libhttp-date-perl <!nocheck>,1
librdf-icalendar-perl <!nocheck>,1
librdf-kml-exporter-perl <!nocheck>,1
librdf-vcard-perl <!nocheck>,1
libxml-atom-fromowl-perl <!nocheck>,1
libhtml-packer-perl,1
libhtml-popuptreeselect-perl,1
libhtml-prettyprinter-perl,1
libhtml-prototype-perl,1
libhtml-quoted-perl,4
libhtml-restrict-perl,1
libhtml-rewriteattributes-perl,4
libhtml-scrubber-perl,4
libhtml-selector-xpath-perl,1
libhtml-simpleparse-perl,1
libhtml-stream-perl,1
libhtml-strip-perl,1
libhtml-stripscripts-parser-perl,2
libhtml-stripscripts-perl,1
libhtml-table-perl,1
libhtml-tableextract-perl,1
libhtml-tableparser-perl,1
libhtml-tagcloud-perl,1
libhtml-tagfilter-perl,1
libhtml-tagset-perl,1
libhtml-tagtree-perl,1
libhtml-template-compiled-perl,1
libhtml-template-dumper-perl,1
libhtml-template-expr-perl,1
libhtml-template-pluggable-perl,1
libhtml-template-pro-perl,1
libhtml-tidy5-perl,1
libhtml-tiny-perl,1
libhtml-toc-perl,1
libhtml-tokeparser-simple-perl,1
libhtml-treebuilder-xpath-perl,1
libhtml-truncate-perl,1
libhtml-widget-perl,1
libhtml-widgets-navmenu-perl,1
libhtml-widgets-selectlayers-perl,1
libhtml-wikiconverter-dokuwiki-perl,1
libfile-spec-perl,1
libhtml-wikiconverter-kwiki-perl,1
libhtml-wikiconverter-mediawiki-perl,1
libhtml-wikiconverter-moinmoin-perl,1
libhtml-wikiconverter-oddmuse-perl,1
libhtml-wikiconverter-phpwiki-perl,1
libhtml-wikiconverter-pmwiki-perl,1
libhtml-wikiconverter-snipsnap-perl,1
libhtml-wikiconverter-tikiwiki-perl,1
libhtml-wikiconverter-usemod-perl,1
libhtml-wikiconverter-wakkawiki-perl,1
libhtml-wikiconverter-wikkawiki-perl,1
libhtml5parser-java,4
libxom-java-doc,4
libhtmlcleaner-java,1
libhtp,1
libhttp-async-perl,1
libhttp-body-perl,1
libhttp-browserdetect-perl,1
libhttp-cache-transparent-perl,1
libhttp-cookiejar-perl,1
libhttp-cookiemonster-perl,1
libhttp-cookies-perl,1
libhttp-daemon-ssl-perl,1
libhttp-entity-parser-perl,1
libhttp-headers-actionpack-perl,4
libhttp-headers-fast-perl,1
libhttp-link-parser-perl,2
libhttp-link-perl,1
libhttp-lite-perl,1
libhttp-lrdd-perl,1
libhttp-link-parser-perl <!nocheck>,3
libxrd-parser-perl <!nocheck>,2
librdf-trinex-functions-perl <!nocheck>,2
libhttp-multipartparser-perl,1
libhttp-nio-java,1
libhttp-oai-perl,1
libhttp-parser-perl,1
libhttp-parser-xs-perl,1
libhttp-proxy-perl,2
libhttp-recorder-perl,1
libhttp-request-ascgi-perl,1
libhttp-request-params-perl,1
libhttp-response-encoding-perl,1
libhttp-server-simple-authen-perl,1
libhttp-server-simple-cgi-prefork-perl,1
libhttp-server-simple-mason-perl,1
libhttp-server-simple-perl,1
libhttp-server-simple-psgi-perl,1
libhttp-server-simple-recorder-perl,1
libhttp-server-simple-static-perl,1
libhttp-thin-perl,1
libhttp-throwable-perl,2
libpackage-variant-perl <!nocheck>,2
libhttp-tiny-multipart-perl,1
libhttp-tiny-perl,1
libhttp-tinyish-perl,1
libhugetlbfs,1
libhx,1
libi18n-acceptlanguage-perl,1
libi18n-charset-perl,1
libiberty,1
libibtk,1
libica,1
libical-parser-perl,1
libical3,1
libice,1
libicns,1
libiconloader-java,1
libics,1
libid3tag,1
libident,1
libidl,1
libidn,1
libidn2,1
libidna-punycode-perl,1
libidw-java,1
libiec61883,1
libieee1284,1
libigloo,1
libiio,1
libserialport-dev,3
libiksemel,1
libima-dbi-perl,1
libimage-base-bundle-perl,1
libimage-exif-perl,1
libimage-imlib2-perl,1
libimage-info-perl,1
libimage-librsvg-perl,1
libimage-math-constrain-perl,1
libimage-metadata-jpeg-perl,1
libimage-png-libpng-perl,1
libimage-sane-perl,1
libexception-class-perl <!nocheck>,5
sane-utils <!nocheck>,1
libimage-scale-perl,1
libimage-seek-perl,1
libimagequant,1
libimager-perl,2
libimager-qrcode-perl,1
libimap-admin-perl,1
libimdb-film-perl,1
libime,1
libime-jyutping,1
fcitx5-module-punctuation-dev,1
libimglib2-java,1
libimobiledevice,1
libusb-1.0-0-dev (>= 1.0.3) [linux-any],1
libusbmuxd-dev,1
python3-plist,1
libimport-into-perl,4
libimporter-perl,1
libinfinity,1
libinfluxdb-lineprotocol-perl,1
libinih,1
libinklevel,1
libinline-files-perl,1
libinline-java-perl,2
libinline-python-perl,2
libinline-perl <!nocheck>,5
libproc-processtable-perl <!nocheck>,2
libinput,1
libwacom-dev,2
libinputsynth,1
libinsane,1
libinstpatch,1
libint,1
libint2,1
libinternals-perl,1
libio-aio-perl,1
libio-all-lwp-perl,1
libio-async-loop-epoll-perl,1
libio-async-loop-glib-perl,1
libio-async-loop-mojo-perl,1
libio-async-perl,1
libio-async-ssl-perl,1
libio-bufferedselect-perl,1
libio-callback-perl,1
libio-capture-perl,2
libio-digest-perl,1
libio-dirent-perl,1
libio-epoll-perl,1
libio-event-perl,1
libio-fdpass-perl,1
libio-file-withfilename-perl,1
libio-file-withpath-perl,1
libio-handle-util-perl,4
libio-html-perl,1
libio-interactive-perl,1
libio-interactive-tiny-perl,1
libio-interface-perl,2
libio-lcdproc-perl,1
libio-lockedfile-perl,1
libio-multiplex-perl,2
libio-pager-perl,1
libio-pipely-perl,1
libio-prompt-perl,1
libio-prompt-tiny-perl,1
libio-prompter-perl,1
libio-pty-easy-perl,1
libio-sessiondata-perl,1
libio-socket-ip-perl,2
libio-socket-multicast-perl,1
libio-socket-portstate-perl,1
libio-socket-socks-perl,1
libio-socket-timeout-perl,1
libio-stream-perl,1
libio-stty-perl,1
libio-tee-perl,1
libio-termios-perl,1
libio-tiecombine-perl,1
libiodbc2,1
dh-acc,1
libipc-filter-perl,1
libipc-pubsub-perl,1
libipc-run-safehandles-perl,1
libipc-shareable-perl,1
libipc-sharedcache-perl,1
libipc-sharelite-perl,2
libio-captureoutput-perl <!nocheck>,2
libipc-signal-perl,3
libips4o,1
libiptables-chainmgr-perl,1
libiptables-parse-perl,1
libiptcdata,1
libirc-formatting-html-perl,1
libirc-utils-perl,1
libircclient,1
libirecovery,1
libirman,1
libisal,1
libiscsi,1
libiscwt-java,1
libisfreetype-java,2
libisnativec-java,3
libisrt-java,4
libisoburn,1
libjte-dev,2
libisofs,1
libite,1
